time,_id,close,high,low,open,volume
2022-12-30 08:50:00,1672390200,16502.5,16502.5,16489.0,16489.5,1721
2022-12-30 08:55:00,1672390500,16492.5,16501.5,16488.5,16501.5,14133
2022-12-30 09:00:00,1672390800,16496.5,16501.0,16491.0,16491.0,2128
2022-12-30 09:05:00,1672391100,16504.0,16508.0,16498.5,16499.0,1910
2022-12-30 09:10:00,1672391400,16501.5,16504.5,16498.0,16504.0,2210
2022-12-30 09:15:00,1672391700,16512.0,16513.5,16502.5,16503.5,3482
2022-12-30 09:20:00,1672392000,16517.0,16522.0,16507.5,16510.5,5422
2022-12-30 09:25:00,1672392300,16519.5,16520.5,16508.5,16514.5,6841
2022-12-30 09:30:00,1672392600,16518.0,16518.0,16514.0,16514.0,1541
2022-12-30 09:35:00,1672392900,16513.5,16518.0,16511.0,16518.0,2059
2022-12-30 09:40:00,1672393200,16512.0,16512.5,16507.5,16512.0,12554
2022-12-30 09:45:00,1672393500,16510.5,16513.5,16507.5,16513.5,1175
2022-12-30 09:50:00,1672393800,16513.5,16515.5,16500.5,16508.0,4368
2022-12-30 09:55:00,1672394100,16510.5,16513.5,16507.5,16513.5,1894
2022-12-30 10:00:00,1672394400,16521.0,16521.0,16508.5,16510.5,3021
2022-12-30 10:05:00,1672394700,16514.5,16526.0,16512.5,16519.0,9587
2022-12-30 10:10:00,1672395000,16503.5,16516.0,16503.5,16516.0,3346
2022-12-30 10:15:00,1672395300,16506.0,16506.0,16500.0,16502.0,2055
2022-12-30 10:20:00,1672395600,16513.0,16515.0,16506.0,16506.0,2714
2022-12-30 10:25:00,1672395900,16510.0,16519.0,16503.5,16513.5,4054
2022-12-30 10:30:00,1672396200,16507.0,16509.5,16507.0,16508.5,787
2022-12-30 10:35:00,1672396500,16505.5,16509.5,16502.0,16503.0,3344
2022-12-30 10:40:00,1672396800,16501.0,16509.0,16501.0,16505.5,2691
2022-12-30 10:45:00,1672397100,16489.0,16497.0,16483.0,16496.5,8375
2022-12-30 10:50:00,1672397400,16489.0,16490.5,16485.0,16488.5,3236
2022-12-30 10:55:00,1672397700,16483.0,16489.0,16477.5,16489.0,5112
2022-12-30 11:00:00,1672398000,16488.5,16493.0,16483.0,16483.0,8814
2022-12-30 11:05:00,1672398300,16484.5,16487.5,16480.5,16487.0,4023
2022-12-30 11:10:00,1672398600,16484.5,16487.0,16477.0,16486.0,4602
2022-12-30 11:15:00,1672398900,16493.0,16496.0,16484.0,16484.5,4476
2022-12-30 11:20:00,1672399200,16500.0,16502.5,16493.0,16493.0,4888
2022-12-30 11:25:00,1672399500,16506.5,16507.5,16494.0,16499.0,5038
2022-12-30 11:30:00,1672399800,16509.0,16512.0,16505.0,16509.0,7027
2022-12-30 11:35:00,1672400100,16509.5,16514.0,16505.0,16510.0,6205
2022-12-30 11:40:00,1672400400,16500.0,16510.0,16498.0,16509.5,3766
2022-12-30 11:45:00,1672400700,16497.5,16502.0,16496.0,16502.0,3932
2022-12-30 11:50:00,1672401000,16491.5,16496.5,16491.5,16495.0,4210
2022-12-30 11:55:00,1672401300,16488.0,16493.0,16484.5,16491.5,4064
2022-12-30 12:00:00,1672401600,16484.5,16492.0,16483.0,16490.0,2657
2022-12-30 12:05:00,1672401900,16480.5,16490.5,16480.5,16484.5,4627
2022-12-30 12:10:00,1672402200,16481.5,16484.5,16479.5,16481.5,2450
2022-12-30 12:15:00,1672402500,16480.5,16490.0,16478.0,16480.0,6097
2022-12-30 12:20:00,1672402800,16475.0,16485.5,16466.0,16480.5,8537
2022-12-30 12:25:00,1672403100,16481.0,16482.0,16472.0,16475.0,4376
2022-12-30 12:30:00,1672403400,16493.5,16496.5,16474.5,16479.5,19007
2022-12-30 12:35:00,1672403700,16496.5,16496.5,16488.0,16495.5,3478
2022-12-30 12:40:00,1672404000,16493.0,16497.5,16486.0,16492.0,8127
2022-12-30 12:45:00,1672404300,16494.0,16501.5,16491.5,16493.0,5019
2022-12-30 12:50:00,1672404600,16500.5,16502.5,16495.0,16495.5,4189
2022-12-30 12:55:00,1672404900,16491.5,16500.5,16489.0,16498.0,4363
2022-12-30 13:00:00,1672405200,16492.5,16494.5,16485.5,16489.5,3516
2022-12-30 13:05:00,1672405500,16496.0,16497.0,16489.5,16492.0,2124
2022-12-30 13:10:00,1672405800,16488.0,16497.5,16488.0,16496.0,2683
2022-12-30 13:15:00,1672406100,16496.0,16498.0,16487.0,16488.0,3822
2022-12-30 13:20:00,1672406400,16487.5,16495.0,16487.5,16495.0,2319
2022-12-30 13:25:00,1672406700,16477.5,16486.0,16477.5,16486.0,4547
2022-12-30 13:30:00,1672407000,16470.5,16483.5,16470.0,16479.0,5395
2022-12-30 13:35:00,1672407300,16465.5,16470.0,16464.0,16470.0,8453
2022-12-30 13:40:00,1672407600,16469.5,16470.0,16459.0,16465.0,3532
2022-12-30 13:45:00,1672407900,16460.0,16468.0,16458.5,16468.0,3560
2022-12-30 13:50:00,1672408200,16460.0,16461.5,16458.0,16460.0,3659
2022-12-30 13:55:00,1672408500,16461.5,16462.5,16454.0,16460.0,4011
2022-12-30 14:00:00,1672408800,16454.0,16463.0,16454.0,16463.0,2920
2022-12-30 14:05:00,1672409100,16476.0,16481.0,16453.5,16453.5,7117
2022-12-30 14:10:00,1672409400,16471.0,16487.5,16471.0,16476.0,6821
2022-12-30 14:15:00,1672409700,16476.0,16480.0,16470.5,16470.5,2151
2022-12-30 14:20:00,1672410000,16471.0,16477.5,16468.0,16477.5,2986
2022-12-30 14:25:00,1672410300,16471.0,16474.0,16468.5,16471.0,12566
2022-12-30 14:30:00,1672410600,16485.0,16485.5,16454.5,16472.0,10110
2022-12-30 14:35:00,1672410900,16485.5,16492.5,16485.5,16488.5,11431
2022-12-30 14:40:00,1672411200,16479.5,16485.5,16468.5,16485.5,20677
2022-12-30 14:45:00,1672411500,16375.5,16476.5,16332.5,16476.5,66220
2022-12-30 14:50:00,1672411800,16400.5,16405.0,16372.5,16382.0,37700
2022-12-30 14:55:00,1672412100,16407.5,16409.5,16387.0,16403.0,13258
2022-12-30 15:00:00,1672412400,16404.0,16411.0,16396.5,16406.5,6284
2022-12-30 15:05:00,1672412700,16416.5,16417.5,16401.0,16407.0,5877
2022-12-30 15:10:00,1672413000,16443.0,16443.0,16415.0,16415.0,13356
2022-12-30 15:15:00,1672413300,16493.5,16530.5,16441.0,16441.0,37083
2022-12-30 15:20:00,1672413600,16504.0,16515.5,16498.5,16504.5,15604
2022-12-30 15:25:00,1672413900,16498.5,16515.0,16496.0,16506.5,15763
2022-12-30 15:30:00,1672414200,16516.5,16517.5,16499.0,16499.0,12662
2022-12-30 15:35:00,1672414500,16533.5,16555.5,16516.5,16516.5,24883
2022-12-30 15:40:00,1672414800,16545.0,16552.5,16532.0,16534.5,22247
2022-12-30 15:45:00,1672415100,16552.5,16556.5,16546.0,16548.5,9477
2022-12-30 15:50:00,1672415400,16535.0,16548.0,16532.5,16548.0,9281
2022-12-30 15:55:00,1672415700,16548.5,16548.5,16536.0,16536.0,3420
2022-12-30 16:00:00,1672416000,16552.5,16568.5,16547.5,16548.5,11904
2022-12-30 16:05:00,1672416300,16553.5,16557.5,16540.0,16552.0,8633
2022-12-30 16:10:00,1672416600,16528.5,16556.0,16526.0,16554.5,8934
2022-12-30 16:15:00,1672416900,16522.0,16530.5,16520.5,16528.5,3851
2022-12-30 16:20:00,1672417200,16523.0,16529.5,16516.5,16520.5,2370
2022-12-30 16:25:00,1672417500,16514.0,16523.0,16514.0,16523.0,6031
2022-12-30 16:30:00,1672417800,16523.0,16527.5,16511.0,16514.5,5483
2022-12-30 16:35:00,1672418100,16525.5,16527.0,16521.5,16526.0,1737
2022-12-30 16:40:00,1672418400,16516.5,16525.5,16516.5,16525.5,4184
2022-12-30 16:45:00,1672418700,16536.0,16537.0,16516.5,16516.5,7739
2022-12-30 16:50:00,1672419000,16530.0,16534.5,16527.0,16534.5,1648
2022-12-30 16:55:00,1672419300,16539.5,16544.0,16529.0,16531.5,5564
2022-12-30 17:00:00,1672419600,16530.5,16542.5,16530.5,16538.0,4043
2022-12-30 17:05:00,1672419900,16527.0,16532.0,16519.5,16532.0,3921
2022-12-30 17:10:00,1672420200,16515.5,16527.0,16514.5,16527.0,5513
2022-12-30 17:15:00,1672420500,16517.0,16520.0,16516.5,16516.5,2119
2022-12-30 17:20:00,1672420800,16520.5,16522.5,16517.0,16519.0,2029
2022-12-30 17:25:00,1672421100,16524.0,16526.0,16517.5,16519.0,4723
2022-12-30 17:30:00,1672421400,16533.0,16533.0,16523.5,16524.0,4283
2022-12-30 17:35:00,1672421700,16515.0,16536.0,16514.0,16534.5,6474
2022-12-30 17:40:00,1672422000,16523.0,16525.5,16515.0,16515.0,3311
2022-12-30 17:45:00,1672422300,16519.0,16524.5,16517.0,16523.0,2210
2022-12-30 17:50:00,1672422600,16512.5,16520.0,16512.5,16517.5,3800
2022-12-30 17:55:00,1672422900,16524.5,16524.5,16511.5,16511.5,3894
2022-12-30 18:00:00,1672423200,16521.5,16526.0,16517.0,16525.0,4689
2022-12-30 18:05:00,1672423500,16525.0,16525.0,16520.5,16521.5,3904
2022-12-30 18:10:00,1672423800,16526.5,16528.5,16523.5,16525.0,2287
2022-12-30 18:15:00,1672424100,16526.5,16530.0,16525.0,16525.0,1974
2022-12-30 18:20:00,1672424400,16518.0,16527.0,16517.0,16527.0,5254
2022-12-30 18:25:00,1672424700,16521.0,16522.0,16511.5,16518.0,5742
2022-12-30 18:30:00,1672425000,16536.5,16536.5,16519.5,16521.0,8545
2022-12-30 18:35:00,1672425300,16535.5,16546.5,16535.5,16536.0,4476
2022-12-30 18:40:00,1672425600,16541.0,16547.0,16537.5,16539.0,3589
2022-12-30 18:45:00,1672425900,16551.5,16551.5,16542.0,16544.5,3774
2022-12-30 18:50:00,1672426200,16558.5,16559.0,16546.5,16550.0,7976
2022-12-30 18:55:00,1672426500,16563.0,16563.0,16549.5,16558.5,10140
2022-12-30 19:00:00,1672426800,16551.5,16565.0,16549.5,16561.5,11729
2022-12-30 19:05:00,1672427100,16546.5,16556.5,16546.5,16550.0,3990
2022-12-30 19:10:00,1672427400,16551.0,16559.5,16548.0,16548.0,4600
2022-12-30 19:15:00,1672427700,16543.5,16553.0,16543.5,16550.5,2464
2022-12-30 19:20:00,1672428000,16554.5,16555.0,16545.0,16547.5,2433
2022-12-30 19:25:00,1672428300,16558.0,16559.0,16551.0,16554.5,5037
2022-12-30 19:30:00,1672428600,16553.5,16558.5,16553.0,16554.5,12049
2022-12-30 19:35:00,1672428900,16548.0,16555.0,16543.0,16555.0,5356
2022-12-30 19:40:00,1672429200,16553.0,16553.0,16544.0,16549.0,4546
2022-12-30 19:45:00,1672429500,16542.5,16552.0,16539.0,16550.5,3352
2022-12-30 19:50:00,1672429800,16546.0,16546.0,16544.0,16544.0,4515
2022-12-30 19:55:00,1672430100,16520.0,16544.5,16519.5,16544.5,9863
2022-12-30 20:00:00,1672430400,16529.5,16532.0,16520.0,16520.0,2886
2022-12-30 20:05:00,1672430700,16532.5,16532.5,16525.5,16529.5,5529
2022-12-30 20:10:00,1672431000,16540.5,16542.5,16530.0,16532.5,3358
2022-12-30 20:15:00,1672431300,16544.0,16548.5,16540.5,16540.5,11177
2022-12-30 20:20:00,1672431600,16538.0,16548.5,16536.0,16545.5,1755
2022-12-30 20:25:00,1672431900,16535.0,16540.0,16533.0,16540.0,9142
2022-12-30 20:30:00,1672432200,16533.0,16538.0,16531.5,16535.0,8865
2022-12-30 20:35:00,1672432500,16540.0,16540.0,16532.0,16532.5,9102
2022-12-30 20:40:00,1672432800,16538.5,16541.0,16536.0,16541.0,3643
2022-12-30 20:45:00,1672433100,16539.5,16543.5,16538.5,16538.5,7856
2022-12-30 20:50:00,1672433400,16557.0,16559.0,16543.5,16544.5,3834
2022-12-30 20:55:00,1672433700,16562.0,16562.0,16550.0,16557.0,10492
2022-12-30 21:00:00,1672434000,16611.0,16652.0,16562.5,16562.5,69122
2022-12-30 21:05:00,1672434300,16606.0,16607.0,16594.0,16607.0,11381
2022-12-30 21:10:00,1672434600,16602.5,16609.0,16597.0,16607.0,11146
2022-12-30 21:15:00,1672434900,16588.0,16603.0,16581.5,16600.5,7018
2022-12-30 21:20:00,1672435200,16592.5,16594.0,16584.5,16589.0,10240
2022-12-30 21:25:00,1672435500,16600.5,16606.0,16592.5,16592.5,8048
2022-12-30 21:30:00,1672435800,16589.5,16600.5,16588.5,16600.0,2844
2022-12-30 21:35:00,1672436100,16601.0,16603.5,16592.0,16592.0,4120
2022-12-30 21:40:00,1672436400,16606.5,16607.0,16599.5,16601.0,2030
2022-12-30 21:45:00,1672436700,16601.0,16607.0,16598.5,16606.5,1016
2022-12-30 21:50:00,1672437000,16587.5,16599.5,16587.5,16599.5,5121
2022-12-30 21:55:00,1672437300,16578.0,16589.5,16576.0,16587.0,4768
2022-12-30 22:00:00,1672437600,16580.5,16592.0,16579.0,16580.5,2817
2022-12-30 22:05:00,1672437900,16583.0,16588.5,16581.5,16582.5,1780
2022-12-30 22:10:00,1672438200,16583.0,16583.5,16578.0,16580.5,3646
2022-12-30 22:15:00,1672438500,16576.5,16585.5,16576.5,16585.0,3717
2022-12-30 22:20:00,1672438800,16576.0,16577.5,16575.0,16575.0,2187
2022-12-30 22:25:00,1672439100,16577.5,16580.5,16576.0,16577.0,10798
2022-12-30 22:30:00,1672439400,16578.0,16579.0,16573.0,16577.5,1719
2022-12-30 22:35:00,1672439700,16580.5,16584.5,16578.5,16579.5,3647
2022-12-30 22:40:00,1672440000,16584.5,16588.0,16578.5,16580.0,1717
2022-12-30 22:45:00,1672440300,16583.5,16584.5,16580.0,16583.5,5152
2022-12-30 22:50:00,1672440600,16585.5,16588.0,16583.5,16583.5,4446
2022-12-30 22:55:00,1672440900,16578.0,16586.5,16577.5,16583.5,3203
2022-12-30 23:00:00,1672441200,16587.5,16587.5,16573.5,16578.0,7106
2022-12-30 23:05:00,1672441500,16591.5,16593.5,16587.0,16587.5,5876
2022-12-30 23:10:00,1672441800,16592.0,16594.0,16589.0,16593.0,2761
2022-12-30 23:15:00,1672442100,16591.0,16594.5,16590.0,16592.0,1954
2022-12-30 23:20:00,1672442400,16585.0,16591.0,16585.0,16591.0,4965
2022-12-30 23:25:00,1672442700,16587.5,16591.0,16583.5,16583.5,1920
2022-12-30 23:30:00,1672443000,16599.5,16602.0,16587.5,16593.0,2329
2022-12-30 23:35:00,1672443300,16606.0,16613.5,16597.0,16602.0,11708
2022-12-30 23:40:00,1672443600,16611.5,16611.5,16602.0,16607.0,1547
2022-12-30 23:45:00,1672443900,16598.5,16612.5,16598.5,16612.5,4395
2022-12-30 23:50:00,1672444200,16597.5,16600.5,16596.0,16598.5,3713
2022-12-30 23:55:00,1672444500,16602.0,16603.0,16592.5,16597.5,2741
2022-12-31 00:00:00,1672444800,16598.0,16603.5,16598.0,16602.0,2571
2022-12-31 00:05:00,1672445100,16588.5,16597.5,16588.5,16597.5,5507
2022-12-31 00:10:00,1672445400,16586.5,16588.0,16586.0,16587.5,4716
2022-12-31 00:15:00,1672445700,16580.5,16586.5,16577.5,16586.5,6270
2022-12-31 00:20:00,1672446000,16593.0,16594.0,16581.5,16583.0,9411
2022-12-31 00:25:00,1672446300,16590.0,16593.5,16590.0,16593.5,3138
2022-12-31 00:30:00,1672446600,16594.0,16594.0,16587.0,16587.0,2708
2022-12-31 00:35:00,1672446900,16595.0,16597.0,16593.0,16595.5,3286
2022-12-31 00:40:00,1672447200,16592.0,16593.5,16584.0,16593.5,2411
2022-12-31 00:45:00,1672447500,16585.0,16592.0,16585.0,16592.0,5872
2022-12-31 00:50:00,1672447800,16585.0,16585.0,16585.0,16585.0,1256
2022-12-31 00:55:00,1672448100,16575.0,16585.0,16575.0,16585.0,4799
2022-12-31 01:00:00,1672448400,16577.5,16578.0,16575.5,16575.5,2801
2022-12-31 01:05:00,1672448700,16569.0,16578.0,16568.0,16577.5,3705
2022-12-31 01:10:00,1672449000,16564.0,16567.5,16563.5,16567.5,5463
2022-12-31 01:15:00,1672449300,16565.5,16572.0,16565.5,16565.5,2098
2022-12-31 01:20:00,1672449600,16563.5,16571.5,16563.0,16571.5,3935
2022-12-31 01:25:00,1672449900,16561.0,16564.5,16561.0,16563.5,3368
2022-12-31 01:30:00,1672450200,16570.0,16571.5,16563.5,16563.5,5933
2022-12-31 01:35:00,1672450500,16564.0,16570.5,16562.0,16570.0,4947
2022-12-31 01:40:00,1672450800,16567.5,16570.0,16563.5,16563.5,1271
2022-12-31 01:45:00,1672451100,16567.0,16568.0,16564.5,16566.0,1351
2022-12-31 01:50:00,1672451400,16567.0,16569.5,16565.5,16565.5,2348
2022-12-31 01:55:00,1672451700,16564.0,16567.5,16561.0,16567.0,1810
2022-12-31 02:00:00,1672452000,16558.5,16566.0,16557.0,16564.5,3137
2022-12-31 02:05:00,1672452300,16562.5,16562.5,16558.0,16559.0,4204
2022-12-31 02:10:00,1672452600,16562.5,16567.0,16562.0,16562.0,6473
2022-12-31 02:15:00,1672452900,16563.5,16564.5,16557.5,16564.5,2943
2022-12-31 02:20:00,1672453200,16561.0,16563.5,16559.0,16563.5,2855
2022-12-31 02:25:00,1672453500,16563.0,16563.0,16561.0,16561.0,1445
2022-12-31 02:30:00,1672453800,16563.5,16566.5,16561.0,16563.0,8387
2022-12-31 02:35:00,1672454100,16566.0,16566.0,16563.0,16565.0,1806
2022-12-31 02:40:00,1672454400,16566.5,16568.0,16563.5,16563.5,4688
2022-12-31 02:45:00,1672454700,16568.0,16569.5,16566.5,16569.0,1946
2022-12-31 02:50:00,1672455000,16572.5,16573.0,16570.0,16570.0,4201
2022-12-31 02:55:00,1672455300,16572.5,16574.5,16571.0,16572.5,2306
2022-12-31 03:00:00,1672455600,16571.0,16574.0,16571.0,16572.5,1776
2022-12-31 03:05:00,1672455900,16570.5,16572.5,16566.5,16571.0,5813
2022-12-31 03:10:00,1672456200,16564.5,16568.0,16564.5,16568.0,1633
2022-12-31 03:15:00,1672456500,16567.0,16569.5,16566.0,16567.0,3578
2022-12-31 03:20:00,1672456800,16561.5,16567.0,16557.5,16567.0,5609
2022-12-31 03:25:00,1672457100,16561.5,16561.5,16561.0,16561.5,1391
2022-12-31 03:30:00,1672457400,16557.5,16560.5,16557.5,16560.0,1308
2022-12-31 03:35:00,1672457700,16556.5,16556.5,16556.0,16556.0,4446
2022-12-31 03:40:00,1672458000,16551.0,16556.5,16550.0,16556.5,4516
2022-12-31 03:45:00,1672458300,16552.5,16553.5,16549.5,16551.0,1984
2022-12-31 03:50:00,1672458600,16551.5,16553.0,16550.0,16550.0,2487
2022-12-31 03:55:00,1672458900,16547.0,16551.5,16547.0,16551.5,3386
2022-12-31 04:00:00,1672459200,16547.0,16549.0,16547.0,16548.5,3101
2022-12-31 04:05:00,1672459500,16548.5,16549.0,16543.0,16547.0,2638
2022-12-31 04:10:00,1672459800,16545.0,16549.5,16545.0,16548.5,2481
2022-12-31 04:15:00,1672460100,16546.5,16548.0,16543.5,16543.5,2437
2022-12-31 04:20:00,1672460400,16548.0,16549.5,16546.5,16548.0,2838
2022-12-31 04:25:00,1672460700,16541.0,16546.5,16541.0,16546.5,3309
2022-12-31 04:30:00,1672461000,16544.0,16546.0,16540.5,16542.5,2298
2022-12-31 04:35:00,1672461300,16541.5,16544.0,16541.0,16542.5,2713
2022-12-31 04:40:00,1672461600,16543.5,16544.5,16540.5,16543.5,1783
2022-12-31 04:45:00,1672461900,16545.5,16545.5,16541.5,16543.5,2546
2022-12-31 04:50:00,1672462200,16547.5,16548.5,16545.0,16545.5,5898
2022-12-31 04:55:00,1672462500,16545.5,16549.0,16543.5,16547.5,4008
2022-12-31 05:00:00,1672462800,16549.5,16549.5,16545.0,16545.0,2294
2022-12-31 05:05:00,1672463100,16555.5,16555.5,16548.5,16548.5,4494
2022-12-31 05:10:00,1672463400,16555.0,16559.5,16555.0,16555.5,5924
2022-12-31 05:15:00,1672463700,16553.5,16559.5,16550.0,16556.5,6372
2022-12-31 05:20:00,1672464000,16552.0,16553.5,16551.5,16553.5,2777
2022-12-31 05:25:00,1672464300,16542.5,16552.0,16542.5,16552.0,3274
2022-12-31 05:30:00,1672464600,16545.0,16546.0,16538.5,16540.5,7087
2022-12-31 05:35:00,1672464900,16543.0,16546.5,16543.0,16546.5,3957
2022-12-31 05:40:00,1672465200,16543.0,16544.5,16543.0,16544.5,1094
2022-12-31 05:45:00,1672465500,16542.5,16548.5,16542.5,16544.5,2677
2022-12-31 05:50:00,1672465800,16541.0,16542.0,16540.0,16540.0,1491
2022-12-31 05:55:00,1672466100,16537.0,16542.5,16534.5,16542.5,7633
2022-12-31 06:00:00,1672466400,16539.0,16540.0,16532.5,16535.5,3114
2022-12-31 06:05:00,1672466700,16540.0,16542.5,16538.5,16541.0,3958
2022-12-31 06:10:00,1672467000,16546.0,16546.0,16540.0,16540.0,2305
2022-12-31 06:15:00,1672467300,16549.5,16551.0,16546.0,16548.0,5402
2022-12-31 06:20:00,1672467600,16546.0,16550.0,16546.0,16550.0,2382
2022-12-31 06:25:00,1672467900,16545.5,16546.0,16543.0,16546.0,6263
2022-12-31 06:30:00,1672468200,16545.5,16547.0,16544.0,16545.0,4529
2022-12-31 06:35:00,1672468500,16546.5,16548.0,16545.0,16545.5,1846
2022-12-31 06:40:00,1672468800,16548.0,16548.5,16545.0,16545.0,2028
2022-12-31 06:45:00,1672469100,16543.0,16549.5,16543.0,16549.5,2419
2022-12-31 06:50:00,1672469400,16540.0,16543.0,16538.0,16543.0,3541
2022-12-31 06:55:00,1672469700,16542.5,16542.5,16541.0,16542.5,1728
2022-12-31 07:00:00,1672470000,16544.0,16544.0,16541.0,16541.0,1556
2022-12-31 07:05:00,1672470300,16545.0,16547.0,16544.0,16544.0,3578
2022-12-31 07:10:00,1672470600,16543.5,16547.0,16543.0,16547.0,3787
2022-12-31 07:15:00,1672470900,16544.5,16544.5,16541.5,16543.0,2009
2022-12-31 07:20:00,1672471200,16543.0,16544.0,16541.5,16544.0,2186
2022-12-31 07:25:00,1672471500,16544.0,16546.5,16541.5,16543.0,3470
2022-12-31 07:30:00,1672471800,16545.5,16548.0,16542.0,16542.0,3595
2022-12-31 07:35:00,1672472100,16553.5,16553.5,16545.5,16545.5,8983
2022-12-31 07:40:00,1672472400,16555.5,16557.0,16550.5,16552.0,4037
2022-12-31 07:45:00,1672472700,16554.5,16557.0,16550.5,16555.5,4426
2022-12-31 07:50:00,1672473000,16561.0,16562.0,16551.5,16554.5,5489
2022-12-31 07:55:00,1672473300,16563.5,16564.5,16559.5,16561.0,4366
2022-12-31 08:00:00,1672473600,16559.5,16565.5,16557.5,16563.5,16928
2022-12-31 08:05:00,1672473900,16559.5,16561.5,16557.5,16560.5,2080
2022-12-31 08:10:00,1672474200,16559.0,16561.5,16554.5,16558.5,3583
2022-12-31 08:15:00,1672474500,16555.0,16559.0,16555.0,16559.0,3310
2022-12-31 08:20:00,1672474800,16555.5,16555.5,16551.0,16555.0,2097
2022-12-31 08:25:00,1672475100,16553.0,16558.5,16552.5,16555.5,2594
2022-12-31 08:30:00,1672475400,16562.5,16563.5,16554.5,16554.5,7969
2022-12-31 08:35:00,1672475700,16571.0,16577.5,16562.5,16562.5,4804
2022-12-31 08:40:00,1672476000,16571.0,16574.0,16571.0,16571.0,3153
2022-12-31 08:45:00,1672476300,16558.5,16573.0,16558.5,16571.0,4173
2022-12-31 08:50:00,1672476600,16553.0,16561.5,16553.0,16559.5,11859
2022-12-31 08:55:00,1672476900,16550.5,16555.5,16548.5,16554.0,7880
2022-12-31 09:00:00,1672477200,16543.0,16552.0,16542.5,16550.5,4569
2022-12-31 09:05:00,1672477500,16545.0,16545.0,16537.5,16541.5,8554
2022-12-31 09:10:00,1672477800,16548.0,16552.0,16544.0,16546.5,7143
2022-12-31 09:15:00,1672478100,16550.0,16551.5,16545.5,16546.5,6030
2022-12-31 09:20:00,1672478400,16549.0,16550.0,16546.0,16550.0,4031
2022-12-31 09:25:00,1672478700,16552.5,16552.5,16547.5,16550.5,2850
2022-12-31 09:30:00,1672479000,16545.5,16551.0,16545.5,16550.0,3061
2022-12-31 09:35:00,1672479300,16548.0,16549.0,16544.5,16546.5,4806
2022-12-31 09:40:00,1672479600,16542.0,16546.5,16542.0,16546.5,4715
2022-12-31 09:45:00,1672479900,16545.0,16545.0,16542.0,16544.5,1777
2022-12-31 09:50:00,1672480200,16543.5,16545.0,16543.5,16543.5,1281
2022-12-31 09:55:00,1672480500,16544.5,16545.0,16543.0,16545.0,2350
2022-12-31 10:00:00,1672480800,16547.0,16547.0,16542.0,16544.5,2037
2022-12-31 10:05:00,1672481100,16554.0,16554.0,16547.5,16550.5,5683
2022-12-31 10:10:00,1672481400,16555.0,16555.0,16552.5,16552.5,5178
2022-12-31 10:15:00,1672481700,16559.5,16565.5,16554.0,16554.0,6496
2022-12-31 10:20:00,1672482000,16558.0,16558.0,16554.0,16554.0,3305
2022-12-31 10:25:00,1672482300,16568.0,16572.0,16556.5,16558.0,7685
2022-12-31 10:30:00,1672482600,16557.5,16571.5,16556.0,16566.5,3353
2022-12-31 10:35:00,1672482900,16559.5,16560.5,16558.5,16559.0,4659
2022-12-31 10:40:00,1672483200,16556.0,16559.5,16554.5,16559.5,1498
2022-12-31 10:45:00,1672483500,16559.0,16561.0,16554.5,16554.5,4832
2022-12-31 10:50:00,1672483800,16561.0,16561.0,16556.0,16557.5,4261
2022-12-31 10:55:00,1672484100,16563.5,16563.5,16557.5,16562.0,2812
2022-12-31 11:00:00,1672484400,16565.0,16568.5,16563.0,16563.5,6879
2022-12-31 11:05:00,1672484700,16567.0,16569.0,16565.0,16565.0,1942
2022-12-31 11:10:00,1672485000,16566.5,16572.5,16566.5,16567.0,5389
2022-12-31 11:15:00,1672485300,16575.0,16575.0,16565.0,16565.0,4308
2022-12-31 11:20:00,1672485600,16571.0,16577.5,16569.5,16577.5,1477
2022-12-31 11:25:00,1672485900,16564.5,16571.0,16563.0,16571.0,4176
2022-12-31 11:30:00,1672486200,16565.0,16567.0,16563.0,16564.5,9587
2022-12-31 11:35:00,1672486500,16564.0,16566.5,16562.0,16565.0,10159
2022-12-31 11:40:00,1672486800,16572.0,16572.0,16562.5,16562.5,9141
2022-12-31 11:45:00,1672487100,16571.0,16574.0,16569.0,16570.5,6960
2022-12-31 11:50:00,1672487400,16568.0,16571.0,16567.0,16569.5,9005
2022-12-31 11:55:00,1672487700,16566.5,16569.5,16566.0,16569.5,4196
2022-12-31 12:00:00,1672488000,16565.5,16569.0,16563.5,16566.5,20147
2022-12-31 12:05:00,1672488300,16562.0,16567.5,16562.0,16566.0,4093
2022-12-31 12:10:00,1672488600,16565.5,16565.5,16561.5,16564.0,8860
2022-12-31 12:15:00,1672488900,16567.0,16568.0,16565.5,16568.0,2694
2022-12-31 12:20:00,1672489200,16561.0,16567.0,16561.0,16565.5,2834
2022-12-31 12:25:00,1672489500,16562.5,16564.0,16560.5,16561.0,5526
2022-12-31 12:30:00,1672489800,16564.0,16564.0,16562.5,16564.0,4374
2022-12-31 12:35:00,1672490100,16549.5,16562.5,16549.5,16562.5,8060
2022-12-31 12:40:00,1672490400,16548.5,16553.5,16546.5,16549.5,16535
2022-12-31 12:45:00,1672490700,16560.0,16560.5,16548.5,16551.0,8405
2022-12-31 12:50:00,1672491000,16555.0,16558.5,16554.0,16555.5,4039
2022-12-31 12:55:00,1672491300,16575.5,16577.5,16555.0,16555.0,23352
2022-12-31 13:00:00,1672491600,16577.0,16577.0,16574.5,16577.0,3110
2022-12-31 13:05:00,1672491900,16576.0,16577.0,16573.0,16577.0,5852
2022-12-31 13:10:00,1672492200,16577.0,16579.0,16574.0,16574.5,3702
