time,_id,close,high,low,open,volume,strike_price
2022-12-27 17:25:00,1672161900,138.0,138.0,138.0,138.0,99,16800
2022-12-27 17:30:00,1672162200,180.0,180.0,180.0,180.0,0,16800
2022-12-27 17:35:00,1672162500,180.0,180.0,180.0,180.0,0,16800
2022-12-27 17:40:00,1672162800,180.0,199.0,140.0,140.0,7265,16800
2022-12-27 17:45:00,1672163100,158.0,170.0,151.0,170.0,1218,16800
2022-12-27 17:50:00,1672163400,154.0,154.0,153.0,153.0,153,16800
2022-12-27 17:55:00,1672163700,160.0,161.0,160.0,161.0,723,16800
2022-12-27 18:00:00,1672164000,170.0,170.0,170.0,170.0,0,16800
2022-12-27 18:05:00,1672164300,170.0,170.0,170.0,170.0,0,16800
2022-12-27 18:10:00,1672164600,170.0,170.0,170.0,170.0,1125,16800
2022-12-27 18:15:00,1672164900,180.0,180.0,174.0,174.0,625,16800
2022-12-27 18:20:00,1672165200,198.0,205.0,198.0,200.0,905,16800
2022-12-27 18:25:00,1672165500,173.0,173.0,173.0,173.0,50,16800
2022-12-27 18:30:00,1672165800,172.0,175.0,172.0,175.0,62,16800
2022-12-27 18:35:00,1672166100,188.0,188.0,188.0,188.0,0,16800
2022-12-27 18:40:00,1672166400,188.0,188.0,188.0,188.0,0,16800
2022-12-27 18:45:00,1672166700,188.0,207.0,188.0,207.0,271,16800
2022-12-27 18:50:00,1672167000,192.0,215.0,192.0,205.0,2675,16800
2022-12-27 18:55:00,1672167300,196.0,221.0,196.0,220.0,1044,16800
2022-12-27 19:00:00,1672167600,192.0,192.0,192.0,192.0,0,16800
2022-12-27 19:05:00,1672167900,192.0,192.0,192.0,192.0,0,16800
2022-12-27 19:10:00,1672168200,192.0,192.0,192.0,192.0,0,16800
2022-12-27 19:15:00,1672168500,192.0,233.0,191.0,222.0,3377,16800
2022-12-27 19:20:00,1672168800,168.0,168.0,168.0,168.0,0,16800
2022-12-27 19:25:00,1672169100,168.0,168.0,168.0,168.0,0,16800
2022-12-27 19:30:00,1672169400,168.0,168.0,168.0,168.0,0,16800
2022-12-27 19:35:00,1672169700,168.0,168.0,168.0,168.0,0,16800
2022-12-27 19:40:00,1672170000,168.0,170.0,168.0,170.0,85,16800
2022-12-27 19:45:00,1672170300,158.0,163.0,158.0,161.0,1131,16800
2022-12-27 19:50:00,1672170600,149.0,149.0,149.0,149.0,0,16800
2022-12-27 19:55:00,1672170900,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:00:00,1672171200,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:05:00,1672171500,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:10:00,1672171800,149.0,149.0,149.0,149.0,228,16800
2022-12-27 20:15:00,1672172100,166.0,166.0,166.0,166.0,0,16800
2022-12-27 20:20:00,1672172400,166.0,166.0,166.0,166.0,0,16800
2022-12-27 20:25:00,1672172700,166.0,166.0,166.0,166.0,0,16800
2022-12-27 20:30:00,1672173000,166.0,166.0,166.0,166.0,31,16800
2022-12-27 20:35:00,1672173300,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:40:00,1672173600,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:45:00,1672173900,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:50:00,1672174200,149.0,149.0,149.0,149.0,0,16800
2022-12-27 20:55:00,1672174500,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:00:00,1672174800,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:05:00,1672175100,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:10:00,1672175400,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:15:00,1672175700,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:20:00,1672176000,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:25:00,1672176300,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:30:00,1672176600,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:35:00,1672176900,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:40:00,1672177200,149.0,149.0,149.0,149.0,0,16800
2022-12-27 21:45:00,1672177500,149.0,150.0,149.0,150.0,700,16800
2022-12-27 21:50:00,1672177800,154.0,154.0,154.0,154.0,0,16800
2022-12-27 21:55:00,1672178100,154.0,154.0,154.0,154.0,648,16800
2022-12-27 22:00:00,1672178400,153.0,153.0,153.0,153.0,80,16800
2022-12-27 22:05:00,1672178700,154.0,154.0,154.0,154.0,0,16800
2022-12-27 22:10:00,1672179000,154.0,154.0,154.0,154.0,0,16800
2022-12-27 22:15:00,1672179300,154.0,154.0,154.0,154.0,0,16800
2022-12-27 22:20:00,1672179600,154.0,154.0,154.0,154.0,0,16800
2022-12-27 22:25:00,1672179900,154.0,154.0,154.0,154.0,0,16800
2022-12-27 22:30:00,1672180200,154.0,154.0,154.0,154.0,486,16800
2022-12-27 22:35:00,1672180500,128.0,128.0,128.0,128.0,0,16800
2022-12-27 22:40:00,1672180800,128.0,128.0,128.0,128.0,0,16800
2022-12-27 22:45:00,1672181100,128.0,128.0,128.0,128.0,5,16800
2022-12-27 22:50:00,1672181400,133.0,133.0,133.0,133.0,19,16800
2022-12-27 22:55:00,1672181700,120.0,120.0,120.0,120.0,0,16800
2022-12-27 23:00:00,1672182000,120.0,120.0,120.0,120.0,0,16800
2022-12-27 23:05:00,1672182300,120.0,120.0,120.0,120.0,0,16800
2022-12-27 23:10:00,1672182600,120.0,120.0,120.0,120.0,0,16800
2022-12-27 23:15:00,1672182900,120.0,120.0,120.0,120.0,0,16800
2022-12-27 23:20:00,1672183200,120.0,120.0,120.0,120.0,475,16800
2022-12-27 23:25:00,1672183500,121.0,121.0,121.0,121.0,0,16800
2022-12-27 23:30:00,1672183800,121.0,121.0,121.0,121.0,0,16800
2022-12-27 23:35:00,1672184100,121.0,121.0,121.0,121.0,50,16800
2022-12-27 23:40:00,1672184400,143.0,143.0,143.0,143.0,0,16800
2022-12-27 23:45:00,1672184700,143.0,143.0,143.0,143.0,0,16800
2022-12-27 23:50:00,1672185000,143.0,143.0,143.0,143.0,0,16800
2022-12-27 23:55:00,1672185300,143.0,143.0,143.0,143.0,0,16800
2022-12-28 00:00:00,1672185600,143.0,143.0,143.0,143.0,0,16800
2022-12-28 00:05:00,1672185900,143.0,143.0,143.0,143.0,0,16800
2022-12-28 00:10:00,1672186200,143.0,143.0,143.0,143.0,50,16800
2022-12-28 00:15:00,1672186500,119.0,119.0,119.0,119.0,0,16800
2022-12-28 00:20:00,1672186800,119.0,119.0,119.0,119.0,0,16800
2022-12-28 00:25:00,1672187100,119.0,119.0,119.0,119.0,1000,16800
2022-12-28 00:30:00,1672187400,113.0,113.0,113.0,113.0,0,16800
2022-12-28 00:35:00,1672187700,113.0,113.0,113.0,113.0,0,16800
2022-12-28 00:40:00,1672188000,113.0,113.0,113.0,113.0,1368,16800
2022-12-28 00:45:00,1672188300,169.0,169.0,169.0,169.0,0,16800
2022-12-28 00:50:00,1672188600,169.0,169.0,169.0,169.0,0,16800
2022-12-28 00:55:00,1672188900,169.0,169.0,169.0,169.0,0,16800
2022-12-28 01:00:00,1672189200,169.0,169.0,169.0,169.0,0,16800
2022-12-28 01:05:00,1672189500,169.0,169.0,169.0,169.0,0,16800
2022-12-28 01:10:00,1672189800,169.0,169.0,169.0,169.0,1000,16800
2022-12-28 01:15:00,1672190100,122.0,122.0,122.0,122.0,0,16800
2022-12-28 01:20:00,1672190400,122.0,122.0,122.0,122.0,0,16800
2022-12-28 01:25:00,1672190700,122.0,122.0,122.0,122.0,1000,16800
2022-12-28 01:30:00,1672191000,113.0,113.0,113.0,113.0,8,16800
2022-12-28 01:35:00,1672191300,110.0,110.0,110.0,110.0,2000,16800
2022-12-28 01:40:00,1672191600,113.0,113.0,113.0,113.0,0,16800
2022-12-28 01:45:00,1672191900,113.0,113.0,113.0,113.0,0,16800
2022-12-28 01:50:00,1672192200,113.0,113.0,113.0,113.0,0,16800
2022-12-28 01:55:00,1672192500,113.0,113.0,113.0,113.0,0,16800
2022-12-28 02:00:00,1672192800,113.0,113.0,113.0,113.0,0,16800
2022-12-28 02:05:00,1672193100,113.0,113.0,113.0,113.0,93,16800
2022-12-28 02:10:00,1672193400,143.0,143.0,143.0,143.0,0,16800
2022-12-28 02:15:00,1672193700,143.0,144.0,137.0,137.0,1200,16800
2022-12-28 02:20:00,1672194000,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:25:00,1672194300,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:30:00,1672194600,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:35:00,1672194900,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:40:00,1672195200,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:45:00,1672195500,117.0,117.0,117.0,117.0,0,16800
2022-12-28 02:50:00,1672195800,117.0,117.0,117.0,117.0,1000,16800
2022-12-28 02:55:00,1672196100,119.0,119.0,118.0,118.0,226,16800
2022-12-28 03:00:00,1672196400,238.0,238.0,238.0,238.0,0,16800
2022-12-28 03:05:00,1672196700,238.0,238.0,238.0,238.0,0,16800
2022-12-28 03:10:00,1672197000,238.0,238.0,180.0,184.0,5970,16800
2022-12-28 03:15:00,1672197300,169.0,169.0,169.0,169.0,0,16800
2022-12-28 03:20:00,1672197600,169.0,180.0,169.0,180.0,66,16800
2022-12-28 03:25:00,1672197900,139.0,139.0,139.0,139.0,0,16800
2022-12-28 03:30:00,1672198200,139.0,139.0,139.0,139.0,0,16800
2022-12-28 03:35:00,1672198500,139.0,139.0,139.0,139.0,0,16800
2022-12-28 03:40:00,1672198800,139.0,139.0,139.0,139.0,0,16800
2022-12-28 03:45:00,1672199100,139.0,139.0,139.0,139.0,0,16800
2022-12-28 03:50:00,1672199400,139.0,139.0,139.0,139.0,500,16800
2022-12-28 03:55:00,1672199700,163.0,163.0,163.0,163.0,0,16800
2022-12-28 04:00:00,1672200000,163.0,163.0,163.0,163.0,100,16800
2022-12-28 04:05:00,1672200300,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:10:00,1672200600,150.0,150.0,150.0,150.0,30,16800
2022-12-28 04:15:00,1672200900,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:20:00,1672201200,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:25:00,1672201500,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:30:00,1672201800,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:35:00,1672202100,150.0,150.0,150.0,150.0,0,16800
2022-12-28 04:40:00,1672202400,150.0,155.0,150.0,155.0,1295,16800
2022-12-28 04:45:00,1672202700,135.0,135.0,135.0,135.0,0,16800
2022-12-28 04:50:00,1672203000,135.0,135.0,135.0,135.0,0,16800
2022-12-28 04:55:00,1672203300,135.0,135.0,135.0,135.0,0,16800
2022-12-28 05:00:00,1672203600,135.0,135.0,135.0,135.0,44,16800
2022-12-28 05:05:00,1672203900,151.0,151.0,151.0,151.0,0,16800
2022-12-28 05:10:00,1672204200,151.0,151.0,151.0,151.0,0,16800
2022-12-28 05:15:00,1672204500,151.0,151.0,151.0,151.0,0,16800
2022-12-28 05:20:00,1672204800,151.0,151.0,151.0,151.0,0,16800
2022-12-28 05:25:00,1672205100,151.0,151.0,151.0,151.0,16,16800
2022-12-28 05:30:00,1672205400,200.0,200.0,200.0,200.0,0,16800
2022-12-28 05:35:00,1672205700,200.0,200.0,200.0,200.0,0,16800
2022-12-28 05:40:00,1672206000,200.0,200.0,175.0,175.0,50,16800
2022-12-28 05:45:00,1672206300,185.0,185.0,185.0,185.0,0,16800
2022-12-28 05:50:00,1672206600,185.0,187.0,185.0,187.0,108,16800
2022-12-28 05:55:00,1672206900,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:00:00,1672207200,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:05:00,1672207500,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:10:00,1672207800,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:15:00,1672208100,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:20:00,1672208400,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:25:00,1672208700,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:30:00,1672209000,187.0,187.0,187.0,187.0,0,16800
2022-12-28 06:35:00,1672209300,187.0,187.0,187.0,187.0,110,16800
2022-12-28 06:40:00,1672209600,203.0,203.0,203.0,203.0,0,16800
2022-12-28 06:45:00,1672209900,203.0,203.0,203.0,203.0,0,16800
2022-12-28 06:50:00,1672210200,203.0,203.0,203.0,203.0,3,16800
2022-12-28 06:55:00,1672210500,185.0,185.0,185.0,185.0,0,16800
2022-12-28 07:00:00,1672210800,185.0,185.0,185.0,185.0,442,16800
2022-12-28 07:05:00,1672211100,158.0,158.0,158.0,158.0,0,16800
2022-12-28 07:10:00,1672211400,158.0,158.0,158.0,158.0,100,16800
2022-12-28 07:15:00,1672211700,166.0,166.0,166.0,166.0,0,16800
2022-12-28 07:20:00,1672212000,166.0,166.0,166.0,166.0,0,16800
2022-12-28 07:25:00,1672212300,166.0,166.0,166.0,166.0,0,16800
2022-12-28 07:30:00,1672212600,166.0,166.0,166.0,166.0,1000,16800
2022-12-28 07:35:00,1672212900,146.0,146.0,146.0,146.0,0,16800
2022-12-28 07:40:00,1672213200,146.0,146.0,146.0,146.0,0,16800
2022-12-28 07:45:00,1672213500,146.0,146.0,146.0,146.0,0,16800
2022-12-28 07:50:00,1672213800,146.0,146.0,146.0,146.0,0,16800
2022-12-28 07:55:00,1672214100,146.0,146.0,146.0,146.0,154,16800
2022-12-28 08:00:00,1672214400,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:05:00,1672214700,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:10:00,1672215000,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:15:00,1672215300,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:20:00,1672215600,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:25:00,1672215900,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:30:00,1672216200,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:35:00,1672216500,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:40:00,1672216800,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:45:00,1672217100,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:50:00,1672217400,175.0,175.0,175.0,175.0,0,16800
2022-12-28 08:55:00,1672217700,175.0,175.0,175.0,175.0,0,16800
2022-12-28 09:00:00,1672218000,175.0,175.0,175.0,175.0,0,16800
2022-12-28 09:05:00,1672218300,175.0,175.0,175.0,175.0,0,16800
2022-12-28 09:10:00,1672218600,175.0,175.0,173.0,173.0,79,16800
2022-12-28 09:15:00,1672218900,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:20:00,1672219200,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:25:00,1672219500,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:30:00,1672219800,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:35:00,1672220100,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:40:00,1672220400,149.0,149.0,149.0,149.0,0,16800
2022-12-28 09:45:00,1672220700,149.0,149.0,149.0,149.0,100,16800
2022-12-28 09:50:00,1672221000,142.0,142.0,142.0,142.0,1458,16800
2022-12-28 09:55:00,1672221300,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:00:00,1672221600,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:05:00,1672221900,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:10:00,1672222200,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:15:00,1672222500,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:20:00,1672222800,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:25:00,1672223100,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:30:00,1672223400,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:35:00,1672223700,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:40:00,1672224000,157.0,157.0,157.0,157.0,0,16800
2022-12-28 10:45:00,1672224300,157.0,157.0,157.0,157.0,172,16800
2022-12-28 10:50:00,1672224600,141.0,141.0,141.0,141.0,0,16800
2022-12-28 10:55:00,1672224900,141.0,141.0,141.0,141.0,0,16800
2022-12-28 11:00:00,1672225200,141.0,141.0,141.0,141.0,0,16800
2022-12-28 11:05:00,1672225500,141.0,141.0,141.0,141.0,0,16800
2022-12-28 11:10:00,1672225800,141.0,141.0,141.0,141.0,0,16800
2022-12-28 11:15:00,1672226100,141.0,141.0,141.0,141.0,100,16800
2022-12-28 11:20:00,1672226400,136.0,136.0,136.0,136.0,100,16800
2022-12-28 11:25:00,1672226700,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:30:00,1672227000,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:35:00,1672227300,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:40:00,1672227600,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:45:00,1672227900,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:50:00,1672228200,135.0,135.0,135.0,135.0,0,16800
2022-12-28 11:55:00,1672228500,135.0,135.0,135.0,135.0,100,16800
2022-12-28 12:00:00,1672228800,156.0,157.0,156.0,157.0,5190,16600
2022-12-28 12:05:00,1672229100,159.0,159.0,155.0,155.0,793,16600
2022-12-28 12:10:00,1672229400,156.0,156.0,155.0,155.0,68,16600
2022-12-28 12:15:00,1672229700,155.0,155.0,155.0,155.0,285,16600
2022-12-28 12:20:00,1672230000,154.0,154.0,152.0,152.0,642,16600
2022-12-28 12:25:00,1672230300,149.0,149.0,149.0,149.0,0,16600
2022-12-28 12:30:00,1672230600,149.0,149.0,149.0,149.0,200,16600
2022-12-28 12:35:00,1672230900,150.0,150.0,149.0,149.0,1683,16600
2022-12-28 12:40:00,1672231200,147.0,147.0,147.0,147.0,0,16600
2022-12-28 12:45:00,1672231500,147.0,156.9,147.0,156.9,50,16600
2022-12-28 12:50:00,1672231800,146.0,146.0,145.0,145.0,253,16600
2022-12-28 12:55:00,1672232100,146.0,146.0,146.0,146.0,1447,16600
2022-12-28 13:00:00,1672232400,143.0,143.0,143.0,143.0,0,16600
2022-12-28 13:05:00,1672232700,143.0,143.0,143.0,143.0,80,16600
2022-12-28 13:10:00,1672233000,142.0,142.0,142.0,142.0,210,16600
2022-12-28 13:15:00,1672233300,140.0,140.0,140.0,140.0,0,16600
2022-12-28 13:20:00,1672233600,140.0,140.0,140.0,140.0,0,16600
2022-12-28 13:25:00,1672233900,140.0,140.0,140.0,140.0,80,16600
2022-12-28 13:30:00,1672234200,140.0,140.0,140.0,140.0,80,16600
2022-12-28 13:35:00,1672234500,141.0,141.0,141.0,141.0,50,16600
2022-12-28 13:40:00,1672234800,141.0,141.0,141.0,141.0,80,16600
2022-12-28 13:45:00,1672235100,142.0,142.0,142.0,142.0,272,16600
2022-12-28 13:50:00,1672235400,139.0,140.0,139.0,140.0,80,16600
2022-12-28 13:55:00,1672235700,139.0,139.0,139.0,139.0,123,16600
2022-12-28 14:00:00,1672236000,139.0,139.0,139.0,139.0,283,16600
2022-12-28 14:05:00,1672236300,139.0,139.0,139.0,139.0,0,16600
2022-12-28 14:10:00,1672236600,139.0,139.0,139.0,139.0,371,16600
2022-12-28 14:15:00,1672236900,141.0,141.0,141.0,141.0,0,16600
2022-12-28 14:20:00,1672237200,141.0,141.0,141.0,141.0,15,16600
2022-12-28 14:25:00,1672237500,180.0,180.0,180.0,180.0,0,16600
2022-12-28 14:30:00,1672237800,180.0,180.0,150.2,150.2,193,16600
2022-12-28 14:35:00,1672238100,161.0,161.0,161.0,161.0,190,16600
2022-12-28 14:40:00,1672238400,205.0,205.0,160.0,160.0,1423,16600
2022-12-28 14:45:00,1672238700,174.0,194.0,171.0,171.0,330,16600
2022-12-28 14:50:00,1672239000,169.0,213.0,168.0,213.0,1362,16600
2022-12-28 14:55:00,1672239300,179.0,179.0,179.0,179.0,100,16600
2022-12-28 15:00:00,1672239600,218.0,220.0,218.0,220.0,1054,16600
2022-12-28 15:05:00,1672239900,191.0,191.0,191.0,191.0,0,16600
2022-12-28 15:10:00,1672240200,191.0,191.0,191.0,191.0,74,16600
2022-12-28 15:15:00,1672240500,185.0,191.0,185.0,191.0,145,16600
2022-12-28 15:20:00,1672240800,184.0,184.0,184.0,184.0,1010,16600
2022-12-28 15:25:00,1672241100,144.0,144.0,144.0,144.0,0,16600
2022-12-28 15:30:00,1672241400,144.0,145.0,144.0,145.0,515,16600
2022-12-28 15:35:00,1672241700,154.0,154.0,154.0,154.0,400,16600
2022-12-28 15:40:00,1672242000,141.0,141.0,141.0,141.0,1000,16600
2022-12-28 15:45:00,1672242300,141.0,141.0,141.0,141.0,600,16600
2022-12-28 15:50:00,1672242600,155.0,155.0,155.0,155.0,0,16600
2022-12-28 15:55:00,1672242900,155.0,155.0,155.0,155.0,0,16600
2022-12-28 16:00:00,1672243200,155.0,155.0,155.0,155.0,0,16600
2022-12-28 16:05:00,1672243500,155.0,155.0,140.0,140.0,146,16600
2022-12-28 16:10:00,1672243800,138.0,138.0,138.0,138.0,0,16600
2022-12-28 16:15:00,1672244100,138.0,138.0,138.0,138.0,135,16600
2022-12-28 16:20:00,1672244400,150.0,150.0,150.0,150.0,40,16600
2022-12-28 16:25:00,1672244700,134.0,134.0,134.0,134.0,92,16600
2022-12-28 16:30:00,1672245000,134.0,149.0,134.0,149.0,106,16600
2022-12-28 16:35:00,1672245300,134.0,134.0,134.0,134.0,75,16600
2022-12-28 16:40:00,1672245600,133.0,133.0,133.0,133.0,75,16600
2022-12-28 16:45:00,1672245900,132.0,132.0,132.0,132.0,33,16600
2022-12-28 16:50:00,1672246200,133.0,133.0,133.0,133.0,75,16600
2022-12-28 16:55:00,1672246500,134.0,134.0,133.0,133.0,104,16600
2022-12-28 17:00:00,1672246800,134.0,134.0,134.0,134.0,0,16600
2022-12-28 17:05:00,1672247100,134.0,134.0,134.0,134.0,0,16600
2022-12-28 17:10:00,1672247400,134.0,134.0,134.0,134.0,0,16600
2022-12-28 17:15:00,1672247700,134.0,134.0,134.0,134.0,0,16600
2022-12-28 17:20:00,1672248000,134.0,134.0,134.0,134.0,71,16600
2022-12-28 17:25:00,1672248300,146.0,146.0,146.0,146.0,0,16600
2022-12-28 17:30:00,1672248600,146.0,146.0,146.0,146.0,0,16600
2022-12-28 17:35:00,1672248900,146.0,146.0,146.0,146.0,0,16600
2022-12-28 17:40:00,1672249200,146.0,146.0,146.0,146.0,0,16600
2022-12-28 17:45:00,1672249500,146.0,146.0,131.0,140.0,56,16600
2022-12-28 17:50:00,1672249800,134.0,134.0,134.0,134.0,0,16600
2022-12-28 17:55:00,1672250100,134.0,134.0,134.0,134.0,0,16600
2022-12-28 18:00:00,1672250400,134.0,140.0,134.0,140.0,1084,16600
2022-12-28 18:05:00,1672250700,128.0,128.0,128.0,128.0,0,16600
2022-12-28 18:10:00,1672251000,128.0,128.0,128.0,128.0,0,16600
2022-12-28 18:15:00,1672251300,128.0,128.0,128.0,128.0,0,16600
2022-12-28 18:20:00,1672251600,128.0,128.0,128.0,128.0,48,16600
2022-12-28 18:25:00,1672251900,125.0,125.0,125.0,125.0,0,16600
2022-12-28 18:30:00,1672252200,125.0,125.0,125.0,125.0,0,16600
2022-12-28 18:35:00,1672252500,125.0,125.0,125.0,125.0,100,16600
2022-12-28 18:40:00,1672252800,139.0,139.0,139.0,139.0,192,16600
2022-12-28 18:45:00,1672253100,129.0,129.0,129.0,129.0,0,16600
2022-12-28 18:50:00,1672253400,129.0,129.0,129.0,129.0,0,16600
2022-12-28 18:55:00,1672253700,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:00:00,1672254000,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:05:00,1672254300,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:10:00,1672254600,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:15:00,1672254900,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:20:00,1672255200,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:25:00,1672255500,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:30:00,1672255800,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:35:00,1672256100,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:40:00,1672256400,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:45:00,1672256700,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:50:00,1672257000,129.0,129.0,129.0,129.0,0,16600
2022-12-28 19:55:00,1672257300,129.0,129.0,129.0,129.0,0,16600
2022-12-28 20:00:00,1672257600,129.0,129.0,129.0,129.0,0,16600
2022-12-28 20:05:00,1672257900,129.0,129.0,129.0,129.0,0,16600
2022-12-28 20:10:00,1672258200,129.0,129.0,129.0,129.0,0,16600
2022-12-28 20:15:00,1672258500,129.0,129.0,129.0,129.0,1,16600
2022-12-28 20:20:00,1672258800,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:25:00,1672259100,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:30:00,1672259400,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:35:00,1672259700,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:40:00,1672260000,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:45:00,1672260300,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:50:00,1672260600,124.0,124.0,124.0,124.0,0,16600
2022-12-28 20:55:00,1672260900,124.0,124.0,124.0,124.0,0,16600
2022-12-28 21:00:00,1672261200,124.0,124.0,124.0,124.0,0,16600
2022-12-28 21:05:00,1672261500,124.0,124.0,124.0,124.0,0,16600
2022-12-28 21:10:00,1672261800,124.0,124.0,124.0,124.0,0,16600
2022-12-28 21:15:00,1672262100,124.0,124.0,107.0,107.0,4,16600
2022-12-28 21:20:00,1672262400,165.0,165.0,165.0,165.0,0,16600
2022-12-28 21:25:00,1672262700,165.0,166.0,140.0,140.0,852,16600
2022-12-28 21:30:00,1672263000,143.0,143.0,143.0,143.0,1,16600
2022-12-28 21:35:00,1672263300,154.0,154.0,154.0,154.0,0,16600
2022-12-28 21:40:00,1672263600,154.0,154.0,154.0,154.0,0,16600
2022-12-28 21:45:00,1672263900,154.0,154.0,154.0,154.0,0,16600
2022-12-28 21:50:00,1672264200,154.0,154.0,154.0,154.0,0,16600
2022-12-28 21:55:00,1672264500,154.0,154.0,154.0,154.0,0,16600
2022-12-28 22:00:00,1672264800,154.0,154.0,154.0,154.0,0,16600
2022-12-28 22:05:00,1672265100,154.0,154.0,154.0,154.0,300,16600
2022-12-28 22:10:00,1672265400,167.0,167.0,167.0,167.0,0,16600
2022-12-28 22:15:00,1672265700,167.0,167.0,167.0,167.0,1000,16600
2022-12-28 22:20:00,1672266000,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:25:00,1672266300,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:30:00,1672266600,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:35:00,1672266900,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:40:00,1672267200,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:45:00,1672267500,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:50:00,1672267800,126.0,126.0,126.0,126.0,0,16600
2022-12-28 22:55:00,1672268100,126.0,126.0,126.0,126.0,0,16600
2022-12-28 23:00:00,1672268400,126.0,126.0,126.0,126.0,0,16600
2022-12-28 23:05:00,1672268700,126.0,126.0,126.0,126.0,0,16600
